Text,Text1,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID1,SoundKitID2,EmoteId1,EmoteId2,EmoteId3,EmoteDelay1,EmoteDelay2,EmoteDelay3,VerifiedBuild
"Watch where you're stepping, $c, because I have a polymorph spell with your name on it...",,4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I love pie.,I love pie.,4674,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Nana always said there was no greater thing in the whole world than a warm, toasty slice of fresh, homemeade cherry pie.","Nana always said there was no greater thing in the whole world than a warm, toasty slice of fresh, homemeade cherry pie.",4675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"This pie is so good, would you like some?","This pie is so good, would you like some?",4677,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Having a bad day? Try some cherry pie.,Having a bad day? Try some cherry pie.,4678,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"This cherry pie tastes so good, it could make a grown gnome cry.","This cherry pie tastes so good, it could make a grown gnome cry.",4680,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Try some of this cherry pie, it will put a smile on your face, ten miles wide.","Try some of this cherry pie, it will put a smile on your face, ten miles wide.",4681,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Fresh cherry pie for sale, looks so good it will bring a tear to your eye.","Fresh cherry pie for sale, looks so good it will bring a tear to your eye.",4682,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Cherry pie is my favoritist food in all of Azeroth.,Cherry pie is my favoritist food in all of Azeroth.,4684,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Oh, if I only had a tree branch to hold up in front of me. The guards would never see me then.",,4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"You'll have to be patient with me, $n. I've got my Spybot inside working on a very delicate matter. I'll be with ya in a second.$B$BOh, and do me a favor, try not to let Lescovar see you... we're about to ambush him.",,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Rough times, huh, $n? No matter where you turn someone needs help, and my wife and I are no exception.",,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Hi there! The name's Gregan. What can I do for ya?,,4719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Sure thing, $n. You look like you can be trusted... Trustworthy! I can spot that a mile away...$B$BAnyway, back to what I was sayin'. Takes one Evoroot plant to make the Videre Elixir. The rest 'a the ingredients are trivial really, but the Evoroot, well, that can be a bit tricky to get.",,4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Get it over with you filthy $r.$B$B<Kharan lowers his head, exposing his stubby neck.>",,4731,0,0,0,0,0,0,0,0,16,0,0,0,0,0,40618
All is lost...,,4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Do I look stupid to you, $r? I may as well sign her death warrant myself! Why should I trust you?~",,4735,0,0,0,0,0,0,0,0,26,5,6,0,0,0,40618
<Kharan sighs.>$B$BI suppose... I suppose you are right.$B$BGor'shak told me that your Warchief has big plans. Plans that may change the way the Alliance and Horde interact. What do you know about this?,,4737,0,0,0,0,0,0,0,0,1,1,6,0,0,0,40618
"Then listen well, $r.$B$BSeveral months ago, the Magistrate of Lakeshire sent envoys to Ironforge, pleading with the King for assistance with the Blackrock incursions coming from Redridge and the Burning Steppes.$B$BPrincess Moira volunteered to help, against my pleadings. I was assigned twenty elite guardsmen to protect the Princess through the perilous journey from the Loch to Lakeshire.",,4739,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"<Kharan clears his throat.>$B$BWe made our way through the Searing Gorge tunnel and into the ravaged wasteland comprising the gorge. In retrospect, things were eerily quiet. The only dangers we ran across were the wildlife of the region: Creatures that my men easily dispatched.$B$BWe reached Blackrock Mountain with relative ease and made our way through the stonewrought construction without so much as a hiccup.",,4741,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"As we were making our way across the Burning Steppes, we were ambushed. It must have been a hundred of them... Dark Iron dwarves! They were shifting out of the walls, from the rocks in the Steppes; out of every crevice, nook, and cranny in sight. They swarmed us, overwhelming the guards and the few brave heroes that had agreed to assist us on this mission.$B$BOne thing was clear: This was a highly orchestrated ambush. It was as if they knew every move we would make before we made them...",,4743,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"How else could this have happened? Someone must have tipped the Dark Irons off.$B$B<Kharan shakes his fist at you.>$B$BSo help me, if I ever get out of here, I will spend the rest of my days finding the traitor.",,4745,0,0,0,0,0,0,0,0,6,15,1,0,0,0,40618
"Where was I? Oh yes, so we were captured. My elite guardsmen were executed on the spot. They spared me and took the princess away by way of ram. I was taken to the detention halls of the Slag Pit and then transferred to this prison.$B$BI can only assume I am still alive because they wish to extract a ransom for my pitiful life. Or maybe out of cruelty, as a way to let me forever play back the events that transpired in my mind. Regret is the cruelest jailor of all, $r.",,4747,0,0,0,0,0,0,0,0,6,1,1,0,0,0,40618
"She now resides at the side of Emperor Thaurissan. He has her under some sort of powerful thought altering spell... and here I sit, completely helpless.~",,4749,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
Only a fool would dare disturb me in my lair.,,4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"<Cyrus's eyes glow brightly>$B$BDo I devour you whole or do I allow you to live?$B$BPerhaps you could still be of some use...$B$BChallenge my minion, $r. Survive and return proof of your victory to me.",,4756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Grumble, grumble...",,4760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Look for Yelmak's Alchemy and Potions.  Find it in the middle of The Drag, west of the huge tree.","Look for Yelmak's Alchemy and Potions.  Find it in the middle of The Drag, west of the huge tree.",4761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Potions and oils, these are things that Yelmak will teach you of if you are worthy.  Look for his shop in the middle of The Drag.","Potions and oils, these are things that Yelmak will teach you of if you are worthy.  Look for his shop in the middle of The Drag.",4762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Talk to Saru Steelfury at The Burning Anvil.  Go to the Valley of Honor.  It's at the end of the path to the right of Red Canyon Mining.,Talk to Saru Steelfury at The Burning Anvil.  Go to the Valley of Honor.  It's at the end of the path to the right of Red Canyon Mining.,4763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Maybe Saru Steelfury will teach you to make an axe as good as mine some day.  Find him at The Burning Anvil in the Valley of Honor down the path to the right past Red Canyon Mining.,Maybe Saru Steelfury will teach you to make an axe as good as mine some day.  Find him at The Burning Anvil in the Valley of Honor down the path to the right past Red Canyon Mining.,4764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You want Zamja at Borstan's Firepit on the upper level of The Drag.  Go up the stairs on the left as you enter The Drag from the Valley of Strength.,You want Zamja at Borstan's Firepit on the upper level of The Drag.  Go up the stairs on the left as you enter The Drag from the Valley of Strength.,4765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
You'll want to learn from Zamja.  Head to Borstan's Firepit on the upper level of The Drag by taking the stairs on the left as you enter from the Valley of Strength.,You'll want to learn from Zamja.  Head to Borstan's Firepit on the upper level of The Drag by taking the stairs on the left as you enter from the Valley of Strength.,4767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Godan's Runeworks is where you'll go.  Look for it on the west end of The Drag, right next to the Valley of Wisdom.","Godan's Runeworks is where you'll go.  Look for it on the west end of The Drag, right next to the Valley of Wisdom.",4769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Can you enchant my axe?  I'll want a permanent.  Maybe later then.  Find Godan's Runeworks on the west end of The Drag near the Valley of Wisdom.,Can you enchant my axe?  I'll want a permanent.  Maybe later then.  Find Godan's Runeworks on the west end of The Drag near the Valley of Wisdom.,4770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Arnok makes good bandages.  Find him at the Survival of the Fittest hut on the shore of the lake next to Spirit Lodge in the Valley of Spirits.  It's above and to the west of the Valley of Strength.,Arnok makes good bandages.  Find him at the Survival of the Fittest hut on the shore of the lake next to Spirit Lodge in the Valley of Spirits.  It's above and to the west of the Valley of Strength.,4772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I guess someone needs to bandage us warriors up after the fighting.  Seek out Arnok at the Survival of the Fittest hut next to the Spirit Lodge in the Valley of Spirits.  Look up above and to the west of the Valley of Strength for a lake.  That's where he's at.,I guess someone needs to bandage us warriors up after the fighting.  Seek out Arnok at the Survival of the Fittest hut next to the Spirit Lodge in the Valley of Spirits.  Look up above and to the west of the Valley of Strength for a lake.  That's where he's at.,4773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
That Lumak... always fishing instead of fighting.  You'll find him out on his dock on the lake in the Valley of Honor.  While you're there say hi to Shankys for me.,That Lumak... always fishing instead of fighting.  You'll find him out on his dock on the lake in the Valley of Honor.  While you're there say hi to Shankys for me.,4774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Fishing is a sport for the old who have not died in battle!  Go find Lumak on the lake in the Valley of Honor.,Fishing is a sport for the old who have not died in battle!  Go find Lumak on the lake in the Valley of Honor.,4775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Herbs... you need to speak to Jandi at her arboretum in The Drag.  There are some wooden steps behind Asoran's Market in the Valley of Wisdom.  Follow them to the upper level of The Drag and you'll find her.,Herbs... you need to speak to Jandi at her arboretum in The Drag.  There are some wooden steps behind Asoran's Market in the Valley of Wisdom.  Follow them to the upper level of The Drag and you'll find her.,4776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ya man, you be wantin Jandi's Arboretum.  Did I just say that?  Glok'tar I must be tired!  Follow the wooden steps behind Asoran's Market in the Valley of Wisdom up into The Drag and you'll find Jandi's there on the upper level.","Ya man, you be wantin Jandi's Arboretum.  Did I just say that?  Glok'tar I must be tired!  Follow the wooden steps behind Asoran's Market in the Valley of Wisdom up into The Drag and you'll find Jandi's there on the upper level.",4777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Go to Kodohide Leatherworkers in The Drag. Ask for Kamari.,Go to Kodohide Leatherworkers in The Drag. Ask for Kamari.,4778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Kodohide Leatherworkers is what you want.  Find it in the middle of The Drag.,Kodohide Leatherworkers is what you want.  Find it in the middle of The Drag.,4779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Find Red Canyon Mining northeast of the lake in the Valley of Honor.  Speak to Makaru there.,Find Red Canyon Mining northeast of the lake in the Valley of Honor.  Speak to Makaru there.,4782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Makaru can be found day and night at Red Canyon Mining in the Valley of Honor, just off the lake.","Makaru can be found day and night at Red Canyon Mining in the Valley of Honor, just off the lake.",4783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Thuwd will show you how to skin your kills.  Look for him at Kodohide Leatherworkers in The Drag.,Thuwd will show you how to skin your kills.  Look for him at Kodohide Leatherworkers in The Drag.,4784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
It is good that you wish to honor your kills by putting their bodies to use.  Find Thuwd inside the Kodohide Leatherworks in the middle of The Drag.,It is good that you wish to honor your kills by putting their bodies to use.  Find Thuwd inside the Kodohide Leatherworks in the middle of The Drag.,4785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
